Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Product ID,Product Name,Category,Sub-Category,Region,State,City,Sales,Profit,Quantity,Discount,Ship Mode,Salesperson,Payment Method
ORD-110182,09/04/2022,"Sep 05, 2022",DM-88135,Dawn Mullins,Home Office,TEC-PH-3222,Canon Portable Phone,TECHNOLOGY,Phones,West,Washington,Seattle,"3,760.44",622.39,4,0.0,Second Class,Justin Walker,Credit  Card
ORD-102951,02/03/2025,05/03/2025,EF-58520,Elizabeth Fowler,CORPORATE,OFF-PA-4438,Acme Premium Paper,Office Supplies, Paper,Central , Ohio,Cleveland,266.9,24.86,6,0.5, Standard Class,Samuel Turner,Debit Card
ORD-105482,2024-02-01,03/02/2024,KS-89457,Katie Suarez,Home Office,OFF-PA-1349,Newell Premium Paper,Offce Supplies,Paper,Central ,Illinois, Springfield,988.92,-9.98,5,0.2,Standard Class,Robert Jackson,Gift Card
ORD-107613,2024-09-07,2024-09-13,AJ-47450,Ariana Jennings,CONSUMER,TEC-AC-6372,HP Executive Accessorie,Technology,Accessories,East, New Jersey,Newark ,"2,808.40",101.18,4,0.1,First Class,Robert Jackson,Debit Card
ORD-107476,2024-08-13,"Aug 18, 2024",HJ-38080,Helen Jones,Home Office ,TEC-AC-2233,HP Ergonomic Accessorie,Technology,Accessories,EAST,New York,Albany,11842.9,N/A,7,0.3,FIRST CLASS,Michael Morrison,Gift Card
ORD-111655,"Sep 28, 2024",10-05-2024,CW-12552,Christina Walters,Consumer,OFF-LA-4396,Acme Compact Label,Office Supplies,Labels, South,Florida,Miami,217.78,54.93,3,0.4,Same day ,William Harrison,Cash
ORD-103608,10/09/2022,"Oct 14, 2022",BF-94886,Brandon Fleming,Consumer,FUR-FU-3588,HON EXECUTIVE FURNISHING,Furniture,Furnishings ,central,Texas,Austin,"$2,517.06",399.37,10,0.4,Same day ,Renee Melendez,Credit Card
ORD-104253,11/28/2025,,MM-73904,Michael Mitchell,Consumer,TEC-AC-3852,Logitech Pro Accessorie,technology,Accessories,,Califronia,Los Angeles,3845.1,1227.23,3,0.0, First Class,Zachary Mendoza,Cash 
ORD-106325,01/30/2023,,JP-19508,Jonathan Peterson,Consumer,OFF-AR-4588,Boston Wireless Art, Office Supplies,Art,East,Pennsylvannia,Pittsburgh,"$1,071.57",-80.17,7,0.1,FIRST CLASS,Michael Morrison,PayPal
ORD-112349,16/11/2023,20/11/2023,TW-89131,Tommy Walter,Corporate,TEC-CO-6629,Apple Deluxe Copier,Technology,Copiers,West,CALIFORNIA,San Francisco,17788.46,-360.74,9,0.2,Second Class,William Harrison,Gift Card
ORD-101068,"Jul 25, 2024",07/28/2024,CL-81482,Connie Lawrence,Consumer,OFF-FA-2734,Avery Adjustable Fastener,Office Supplies,Fasteners, West,CALIFORNIA,San Francisco,395.82,85.66,3,0.0,Second Class,Travis Hobbs,Bank Transfer
ORD-102510,"Mar 01, 2024","Mar 05, 2024",EB-11330,N/A,Home Office ,OFF-EN-3531,Boston Pro Envelope,Office Supplies,Envelopes ,South,Georiga,Atlanta,125.26,16.03,1,0.4,Frist Class,Andrew Harper,Bank Transfer
ORD-103102,11-16-2022,21/11/2022,MA-66985,Mike Allen,Consumer,OFF-ST-3298,Fellowes Compact Storage,Office Supplies,Storage,East,New Jersey,Newark,$93.37,2.57,1,0.4,Standard Class,Felicia Krueger, Debit Card
ORD-103205,02/06/2022,2019-06-15,LM-82199,Louis Martin,Consumer,OFF-LA-1357,Acme Executive Label,Office Supplies,Labels,central,Ohoi,Columbus,1167.84,353.68,9,0.2,Same Day,Joseph Howard,Bank Transfer
ORD-107435,07/01/2025,2025-01-12,JM-89997,Jeffrey Mills,home office,OFF-ST-7521,Boston Wireless Storage,Office Supplies,Storage,Central,Ohio,Cleveland,1921.68,-182.02,8,0.0,first class,Kyle Chambers,Debit Card
ORD-105814,23/01/2022,01/25/2022,HJ-38080,Helen Jones,Home Office,FUR-CH-2582,Hon Adjustable Chair,Furniture,chairs,West,washington,Seattle,1836.95,-72.94,3,0.1,Second Class,Tammy Boone,PayPal
ORD-106330,28/09/2022,30/09/2022,TD-23356,Tamara Davis, Home Office,TEC-AC-7523,Samsung Deluxe Accessorie,Technology, Accessories,east,Pennsylvania,Pittsburgh,"24,211.50",4600.3,10,0.0,Second Class,Felicia Krueger,Credit Card
ORD-106105,"Jan 25, 2024","Jan 30, 2024",DR-63841,Dale Ryan,Consumer ,OFF-EN-1485,Acme Wireless Envelope, Office Supplies,Envelopes,South,florida,Tampa,"1,228.39",300.2,12,0.1,Same Day,Samuel Turner,gift card
ORD-108134,08/18/2024,08-22-2024,BM-20527,Brian Martin,Corporate,TEC-CO-2223,Dell Premium Copier,Technology,Copiers,CENTRAL,Texas,Austin,2502.9,-118.28,7,0.0,SAME DAY,Felicia Krueger ,Cash
ORD-108663,19/07/2025,07/21/2025,PC-38534,Paul Castaneda,Consumer,TEC-CO-3252,HP Classic Copier,Technology,Copiers,East,Pennsylvania,Pittsburgh,9971.1,2191.36,9,0.2,First Class,Nathaniel Lee,Bank Transfer
ORD-111594,05/08/2022,08-10-2022,DD-96846,David Davis,Corporate,TEC-MA-6370, Apple Premium Machine,Tech,Machines,CENTRAL,Texus,Houston,7134.7,-269.58,4,0.0, Second Class,Justin Walker, PayPal
ORD-105946,2024-10-14,10-20-2024,TS-51180,Tina Sanders,Consumer,TEC-PH-8790,Canon Premium Phone,Technology,Phones,CENTRAL,Texus,Houston,"17,801.71",-1732.51,11,0.3,First Class,Maria Brown,Pay Pal
ORD-102329,"Mar 01, 2023",03-04-2023,AW-41571, Aaron Wise,Home Office,FUR-TA-7340,Global Portable Table, Furniture,Tables,Central,ILLINOIS,Springfield,577.95,-9.44,1,0.3,SAME DAY,William David DDS,
ORD-111429,2023-04-04,06/04/2023,KS-19287,kenneth scott,Home Office,OFF-FA-4145,Acme Ergonomic Fastener ,office supplies,Fasteners,East ,Pennsylvania,Philadelphia ,$50.74,-6.35,4,0.4,SECOND CLASS,Kristin Mendoza,N/A
ORD-110310,"May 26, 2024",05-26-2024,JC-59674,Jake Campbell, Corporate,TEC-AC-6286,Logitech Standard Accessorie,Technology,Accessories, South,FLORIDA,Tampa,3475.0,162.35,12,0.5,Same day ,Suzanne Wood,cash
ORD-105468,24/10/2023,2023-10-28,JP-26728,Jesse Perry,Home Office,TEC-AC-6456,Samsung Premium Accessorie,technology,Accessories, Central,Illinois,Chicago,"$1,256.52",353.36,6,2.0,First Class,Connie Turner,PayPal
ORD-100041,02-13-2023,"Feb 18, 2023",JT-11267,Justin Torres,Consumer ,TEC-PH-8039,EPSON PREMIUM PHONE,Technology,phones,EAST,New York,Buffalo,"$6,359.14",-543.93,6,0.15,SECOND CLASS,Kristen Rowe,Credit Card 
ORD-104317,2024-03-03,03-08-2024,DZ-65392,Derek Zuniga,Corporate,FUR-BO-5295,Novimex Pro Bookcase,Furniture,Bookcases,East,New Jersey,Newark,814.08,87.03,3,0.5,Same Day,Katherine Stark,cash
ORD-109269,08/20/2025,08-21-2025,BF-37460,Brittany Farmer,Home Office,OFF-FA-2735,Acme Adjustable Fastener,office supplies,Fasteners,Central,Ohio,Cleveland,1029.2,102.13,8,0.0,Standard Class ,Justin Walker, Debit Card
ORD-109235,"May 21, 2025",2025-05-24,ST-12011,Susan Thompson,Home Office,OFF-FA-3292, Fellowes Pro Fastener,Office Supplies ,Fasteners,West,Washington,Seattle,57.91,7.68,3,0.1,FIRST CLASS,Maria Brown, PayPal
ORD-109386,"Aug 08, 2023",08/14/2023,JT-46517,NULL,CONSUMER,FUR-CH-2698,Sauder Premium Chair,FURNITURE,Chairs,East,NEW JERSEY, Newark,6331.41,297.71,9,0.0,second class,Nathaniel Lee,GIFT CARD
ORD-103439,01/01/2022,N/A,SS-95477,Stephanie Salazar,HOME OFFICE,TEC-AC-2475,Lenovo Deluxe Accessorie,Technology,Accessories,West ,CALIFORNIA,San Francisco,"$3,056.40",428.65,4,0.4,Same Day,David Robinson,Credit Card
ORD-108786,06-25-2024,"Jun 26, 2024",LC-79616,Lauren Carson,Home Office,OFF-BI-6119,Xerox Heavy-Duty Binder,office supplies,Binders,East, Pennsylvania,Pittsburgh,438.1,5.41,8,0.0,First Class,ANDREW HARPER,debit card
ORD-102321,03-02-2024,,LR-30758,Larry Robertson,Corporate,OFF-ST-1440,Newell Portable Storage , Office Supplies,Storage,East,Pennsylvania,Pittsburgh,"$2,132.16",114.72,12,0.0,Standard Class,William Harrison,PayPal
ORD-108169,10-02-2022,10-07-2022,TM-85529,Todd Moore,Consumer,TEC-CO-8272,Epson Pro Copier,Technology,Copiers,central,Illinois,Chicago,"1,237.61",67.77,11,0.5,Second Class,Maria Brown ,Cash
ORD-101732,27/11/2024,11/29/2024,SW-98781,Scott Williams, Corporate,OFF-PA-3007,Acme Wireless Paper,office supplies,Paper,West,WASHINGTON,Spokane,305.62,-32.65,7,0.0,Frist Class,Katherine Stark,Pay Pal
ORD-110580,01/01/2024,02/01/2024,KH-64548,Kaylee Hays,Home Office,OFF-PA-6427,Fellowes Adjustable Paper,Office Supplies ,PAPER,Central,Illinois,Springfield,20.5,5.29,1,0.2,Second Class,Katherine Stark,Gift Card
ORD-112706,02-06-2023,06/02/2023,DW-80702,Debra White,Consumer,OFF-EN-8348,Xerox Adjustable Envelope,Office Supplies,Envelopes,CENTRAL,Ohio,Columbus,$856.44,-109.41,9,0.0,first class,Ryan Landry, Debit Card
ORD-109444,04/09/2022,09-07-2022,KE-22217,Kim Erickson, Consumer,FUR-BO-6224,Bush Pro Bookcase,FURNITURE,Bookcases, East,New Jersey,NEWARK,"5,795.60",1151.05,12,1.5,Standrad Class,Lori Simmons,bank transfer
ORD-105243,2024-01-31,02-03-2024,AV-44814, Angela Vaughn,Corporate,OFF-ST-4968,Acme Classic Storage,OFFICE SUPPLIES,Storage, West,Oregon,Portland,$280.80,15.24,12,0.2,Same Day,James Webster,Bank Transfr
ORD-110763,08/20/2024,NULL,DM-65518,Denise Mccann,CORPORATE,TEC-PH-1713,Epson Ergonomic Phone,technology,Phones,South,Florida,Miami,6623.1,814.55,3,0.1,First Class,Katherine Stark,Debit Card
ORD-102120,08/15/2023,08/22/2023,CM-65069,Cynthia Morris,Corporate,OFF-LA-3758,Boston Portable Label,office supplies,Labels,East,Pennsylvania,Philadelphia,811.25,129.84,11,0.0,second class,Felicia Krueger,CREDIT CARD
ORD-100399,04-06-2024,10/04/2024,JC-25713, Joshua Cooke,HOME OFFICE,FUR-BO-9508,Bevis Ergonomic Bookcase ,Furniture,Bookcases, West,Oregon,portland,2727.96,238.39,7,0.1,Standard Class,Robert Dennis,Debit  Card
ORD-110125,"Sep 19, 2023",2023-09-23,MM-80686,NULL,Home Office ,FUR-TA-1815,Bevis Heavy-Duty Table,FURNITURE,Tables,Central,texas,Austin,"$4,337.27",880.73,7,0.0,First Class,Lori Simmons,Credit  Card
ORD-110106,12/06/2023,16/06/2023,JA-72493,John Anderson,HOME OFFICE,TEC-CO-8692,Lenovo Executive Copier,Technology,Copiers,Central,Ohio,Columbus,"8,304.64",264.47,-12,0.15,Same Day,Kristin Mendoza,NULL
ORD-107801,2023-03-11,03/11/2023,DM-71605,Dr. Michael Evans,Corporate,OFF-SU-2854,Boston Portable Supplie,Office Supplies,Supplies,West,Washington,Seattle,410.07,128.61,6,0.5,Standard Class,Pamela Gutierrez,credit card
ORD-109705,2022-10-24,10/30/2022,KS-78937,Kimberly Sharp,Corporate,OFF-LA-3758,BOSTON PORTABLE LABEL,OFFICE SUPPLIES,Labels,West, California, San Diego,376.1,35.75,6,0.15,Same Day,Suzanne Wood, Debit Card
ORD-107198,09/04/2023,15/04/2023,SS-80381,Steve Sanchez,Corporate,FUR-TA-5505,Hon Standard Table,furniture,Tables,West,Califronia,San Diego,"4,153.75",-371.69,8,0.1,Same Day,David Robinson,PayPal
ORD-110626,"Dec 13, 2022",12-19-2022,KS-53719,Katherine Salas,Consumer,FUR-FU-1962,Bush Portable Furnishing,Furniture, Furnishings,West,california,Los Angeles,"1,569.89",195.76,4,0.2,Same Day,Tammy Boone,Credit Card
ORD-109222,03-16-2022,"Mar 21, 2022",CG-28894, Casey Gillespie,Corporate,TEC-CO-6123,Samsung Heavy-Duty Computer,TECHNOLOGY,Computers,East, New Jersey,Newark,622.8,8.32,3,0.5, Standard Class, Renee Melendez,GIFT CARD
ORD-104293,02/05/2024,09/02/2024,SA-50538,Shelly Alexander, Home Office,OFF-LA-7825,Newell Premium Label,Office Supplies ,Labels,CENTRAL,Ohio,Cleveland,778.64,-70.91,5,0.3,Standard Class,Maria Henry, Gift Card
ORD-112723,09/28/2024,10/02/2024,CT-57739,Colin Terry,CORPORATE,TEC-AC-6372,HP Executive Accessorie,Technology,Accessories,East,Pennsylvania,Pittsburgh,"7,020.99",-847.24,9,0.0,Second Class,Katherine Stark,NULL
ORD-109593,2023-07-13,2023-07-14,BG-23006,Bobby Guerrero,Consumer,OFF-FA-3292,Fellowes Pro Fastener,Office Supplies ,Fasteners, West,Washington,Spokane,257.4,-26.53,12,0.0,Second Class,Lori Simmons,Gift  Card
ORD-108001,"Aug 02, 2023",2023-08-09,CV-87278,Cynthia Vang,Home Office,OFF-ST-2943,Newell Wireless Storage,Offce Supplies,Storage,EAST,New York,Albany,798.9,23.94,10,0.4,SECOND CLASS,justin walker,Bank Transfer
ORD-106666,02-02-2025,2025-02-05,EO-74942,Emma Owens,Corporate,OFF-LA-2911,Newell Adjustable Label,Office Supplies,Labels,East,New York,New York City,488.12,148.58,9,0.3,Second Class,Nathaniel Lee,Credit  Card
ORD-100544,"Dec 04, 2023",09/12/2023,BF-40595, Brian Fitzgerald,Corporate,OFF-FA-6179,Acme Classic Fastener,Office Supplies,Fasteners,Central,Illinois,Chicago,$446.68,52.7,4,0.0, Second Class,Robert Jackson,BANK TRANSFER
ORD-106674,11/12/2023,"Nov 15, 2023",MB-66057,Mark Brown,Home Office,TEC-CO-6629,apple deluxe copier,technology,Copiers,South ,GEORGIA,Savannah,"$3,705.93",282.63,3,0.5,same day,Justin Walker,Cash
ORD-103992,"Jan 26, 2024",02/02/2024,JW-82768,Jack White,Consumer ,TEC-AC-2233, HP Ergonomic Accessorie,Technology,Accessories,Central,Ohio,Cleveland,"14,501.52",4005.69,6,0.0,Same Day,Tammy Boone,Credit Card
ORD-108691,2022-06-12,"Jun 14, 2022",LH-80539,Lisa Hunter,CORPORATE,OFF-PA-6090,Fellowes Compact Paper,Office Supplies,Paper,East,New Jersey,Jersey City,2.0,0.22,1,0.5,Standard Class,Maria Brown,Debit Card
ORD-100811,2024-06-03,07/06/2024,JL-49363,Jonathan Lawrence, Home Office,OFF-ST-4968,Acme Classic Storage,Office Supplies,Storage ,east,Pennsylvania,Philadelphia,$140.40,10.1,8,0.4,Same Day,Joseph Howard,Cash
ORD-109053,05/07/2024,2024-05-07,MN-72070,Megan Nelson,Home Office,OFF-PA-9626,Boston Portable Paper,Office Supplies, Paper,EAST,New Jersey,Newark,489.7,-22.76,3,0.15,Same Day,Emma Butler,PayPal
ORD-108385,2022-06-07,06-08-2022,MW-81426,Michele Williams,Corporate,TEC-MA-3762,HP Portable Machine,Technology,Machines,East ,Pennsylvania,Philadelphia,9344.0,-1120.29,8,0.2,Second Class,Maria Henry ,Debit  Card
ORD-107128,12/31/2023,06/01/2024,VT-77889,Victor Taylor,Corporate,OFF-LA-7955,Acme Executive Label,Office Supplies,Labels,West,California,Los Angeles,1441.58,12.32,7,0.0,first class,Jennifer Hernandez,Debit Card
ORD-106226,30/01/2023,2023-02-02,TW-89131,Tommy Walter,Corporate,OFF-LA-4150,Boston Ergonomic Label, Office Supplies,Labels , West,Oregon,Portland,266.11,1.23,7,0.5,SAME DAY,Ryan Landry,PayPal
ORD-110376,2022-04-25,04/29/2022,SW-10053,Shelia Wallace,Corporate,OFF-EN-3531,Boston Pro Envelope,Office Supplies,Envelopes,West,Oregon,Eugene,"2,087.60",496.72,10,0.0,Standard Class,Andrew Harper,Debit Card
ORD-107064,09/04/2023,2023-04-13,RP-22899,Robert Potter, Consumer,OFF-PA-6090,Fellowes Compact Paper,Office Supplies,Paper,West,oregon,Portland,13.93,2.98,7,0.5,Same Day,Joseph Howard,PayPal
ORD-107060,11/22/2024,11/23/2024,KS-78937,,corporate,OFF-PA-7021,Newell Compact Paper,office supplies,PAPER,East,New Jersey,Jersey City,122.96,-4.9,7,0.5,Standard Class,Michael Morrison,Gift Card
ORD-111713,2025-09-03,"Sep 07, 2025",CM-51904,Colton Martinez,Home Office,FUR-CH-7461,DMI Standard Chair,Furniture,Chairs,Central ,Illinois,springfield,1147.85,13.51,11,0.0,Second Class,Emma Butler,NULL
ORD-108246,11-11-2025,"Nov 18, 2025",LS-29769,Linda Smith, Consumer,OFF-AR-2669,Avery Ergonomic Art,Office Supplies,Art,West, Oregon,Portland,49.7,15.01,10,0.0,Standrad Class,Travis Hobbs,Credit Card
ORD-101466,12/21/2022,,AM-41266,Anthony Moore,Consumer,TEC-CO-2223,dell premium copier,Tech,Copiers, Central,Ohio,Cleveland,3647.1,-119.52,12,0.15,First Class,Kristen Rowe,Credit Card
ORD-106214,02/23/2022,24/02/2022,RC-47700,Randy Cannon,home office,OFF-ST-7521,Boston Wireless Storage,Office Supplies ,Storage,EAST,pennsylvania,Pittsburgh,612.5,-89.04,3,0.15,Second Class,N/A,cash
ORD-105176,2023-02-05,02/12/2023,SD-19358,Sherry Decker,Home Office,OFF-BI-7756,Acme Deluxe Binder,Office Supplies,binders, Central,ILLINOIS,Chicago,16.03,2.34,1,0.15,standard class,Emma Butler,PayPal
ORD-111778,11-28-2022,12/04/2022,JP-71953,Jason Powell,Consumer,TEC-CO-2100,Lenovo Wireless Copier,technology,Copiers,SOUTH,Georgia,Atlanta,"$15,523.84",-1809.55,9,0.15,Same Day,kristen rowe,Credit Card
ORD-112569,10/02/2022,2022-02-15,CM-29536,Courtney Mills,Home Office,OFF-BI-6119,Xerox Heavy-Duty Binder,Office Supplies,Binders,EAST,Pennsylvania,Pittsburgh,$164.28,22.32,3,0.0,same day,James Webster,Debit Card
ORD-102089,"Apr 21, 2023",2023-04-25,SS-80381,Steve Sanchez,Corporate,TEC-CO-6123,Samsung Heavy-Duty Computer,Technology,Computers,CENTRAL,Illinois,Springfield,"$4,234.73",-106.96,12,0.15,Standard Class,Suzanne Wood, Gift Card
ORD-109373,08/03/2024,03/11/2024,ML-14705,Michael Lopez,Home Office,TEC-AC-3852,Logitech Pro Accessorie ,Technology,Accessories,South, Georgia,Atlanta,2178.91,546.55,2,0.15,Same Day,Jennifer Hernandez,Bank Transfer
ORD-108956,12-26-2025,"Dec 29, 2025",EE-27342,Erin Edwards,HOME OFFICE,TEC-MA-2946,Dell Heavy-Duty Machine,Technology,machines, East,Pennsylvania,Philadelphia,519.5,42.06,2,0.0,Same Day,Felicia Krueger,PayPal
ORD-111054,07/12/2022,2022-07-18,MM-26704,Matthew Moore,Consumer,TEC-PH-3848,dell compact phone,Technology,Phones,South,Florida,Miami,3068.67,-357.03,3,0.0,STANDARD CLASS,,bank transfer
ORD-112701,12/05/2023,"May 17, 2023",DK-41300,Dwayne Klein, Home Office,OFF-PA-6427,Fellowes Adjustable Paper,office supplies,Paper,East,Pennsylvania,Pittsburgh ,256.5,69.14,10,0.0,standard class,Larry Harris,Bank Transfr
ORD-103315,11/13/2024,"Nov 13, 2024",ZH-48427,Zachary Hicks,Home Office,OFF-AR-4588,Boston Wireless Art,Office Supplies,Art,east,New York,Albany,408.22,48.59,4,0.4,Second Class,Kristen Rowe,Credit Card
ORD-104992,"Feb 01, 2024",02-02-2024,DM-37938,Debra Morton,Home Office,TEC-PH-1550,HP Heavy-Duty Phone,TECHNOLOGY,Phones,Central,Texas,Houston,"8,433.10",2606.89,5,0.0,Standard Class,Ryan Landry,Debit Card
ORD-102699,10-30-2023,"Dec 15, 2020",KM-60422,Kim Morrow,CORPORATE,TEC-CO-4770,Epson Portable Computer,Technology,Computers, West,Califronia,Los Angeles,1669.4,114.95,1,0.2, Standard Class,Michael Morrison,Credit Card
ORD-109117,06-11-2023,18/06/2023,BJ-70142,Brent Jordan,Consumer,OFF-PA-4438,Acme Premium Paper,Office Supplies,Paper,Central ,Ohio,Cleveland,$498.18,-33.98,8,0.3,Second Class,Ryan Landry,Gift Card
ORD-103011,"Aug 13, 2022",08-20-2022,JP-70589,John Pierce,Corporate,OFF-AR-6161,Xerox Compact Art,Office Supplies,Art,West,Oregeon,Eugene,1666.48,411.07,8,0.0,Standard Class,Katherine Stark,Gift Card
ORD-109071,31/07/2022,2022-08-06,NG-73532,Nicole Gonzalez,Consumer,TEC-AC-4216,HP Compact Accessorie,Technology,Accessories,West,California,San Francisco,"$3,881.05",703.67,4,0.3,First Class,Jennifer Hernandez,Debit Card
ORD-101803,2024-08-02,08/07/2024,SJ-42527,Sara Johnston,Corporate,OFF-SU-9824,3M Premium Supplie,Office Supplies,Supplies,West,Oregon,Eugene,589.56,91.03,10,0.15,Second Class,Nathaniel Lee,Gift Card
ORD-109019,01/08/2024,01/13/2024,CC-92155,Casey Chase,HOME OFFICE,TEC-CO-2900,HP Adjustable Computer,Tech,Computers,south,Georgia,Atlanta,"10,709.30",1007.76,7,0.0,FIRST CLASS,Samuel Turner,debit card
ORD-100326,"Apr 03, 2022",2022-04-04,RS-29936,Randy Smith,Corporate ,OFF-LA-9348,3M Portable Label,Office Supplies,Labels,Central,ohio,Cleveland,"$1,622.50",175.75,10,0.0,Same Day, Amber Yang,
ORD-100852,2025-01-27,01-28-2025,CR-46509,Christopher Rubio,Corporate,TEC-CO-4531,Epson Compact Copier,Tech,Copiers,West,California,San Francisco,151.13,-20.84,1,0.5,Second Class,Robert Jackson,Credit Card
ORD-102033,25/07/2025,N/A,TC-29410,Theresa Clark,corporate,OFF-ST-3340,Fellowes Standard Storage,Office Supplies,Storage,CENTRAL,Ohio,Cleveland,$429.41,109.1,4,0.3,Standard Class,Kristen Rowe,Cash
ORD-106150,19/11/2022,20/11/2022,BH-54942,Bryan Herrera,consumer,OFF-EN-1430,Acme Portable Envelope,Office Supplies,Envelopes,east,New Jersey, Jersey City,1565.8,,9,0.0,First Class,Samuel Turner,Gift Card
ORD-103662,2023-02-26,02-27-2023,MA-31992,Mr. Andrew Foster,home office,TEC-CO-3419,Samsung Wireless Computer,Technology,Computers, East,New York,New York City,2299.08,N/A,6,0.0,SAME DAY,Joseph Howard,Debit Card
ORD-108290,23/10/2022,27/10/2022,AE-31178,Anthony Everett,Home Office,OFF-AR-2847,Fellowes Adjustable Art,Office Supplies,Art,N/A,Florida,Miami,235.3,61.19,12,0.0,Same Day,William Harrison, Gift Card
ORD-100641,04/04/2022,"Apr 08, 2022",MR-40340,Meghan Rush,Corporate,OFF-SU-9824,3M Premium Supplie,Office Supplies,Supplies,Central,ILLINOIS,Springfield,554.88,-47.38,10,0.2,Second Class,Katherine Stark,Bank Transfr
ORD-108254,"Dec 07, 2024",07/12/2024,AR-33086,Anthony Romero,Home Office,TEC-PH-4839,Epson Ergonomic Phone, Technology,Phones,Central,Ohio,Columbus,"1,890.88",133.27,1,0.0,Second Class,FELICIA KRUEGER, Cash
ORD-108935,2024-05-21,"May 28, 2024",RM-97026,Rhonda Martin, Home Office,OFF-SU-9189,Avery Executive Supplie,Office Supplies ,Supplies,West,Washingtion,Spokane,454.34,114.03,7,0.5,Standard Class,William David DDS,Cash
ORD-112277,2025-02-23,24/02/2025,DD-97806,David Davis,HOME OFFICE,OFF-AR-6963,Avery Ergonomic Art, Office Supplies,Art,Central,ohio,Cleveland,419.27,101.49,3,0.4,Same Day,James Webster,Cash
ORD-107142,04/26/2022,"Apr 26, 2022",AC-97782,Alexander Collins,HOME OFFICE,OFF-AR-2847,Fellowes Adjustable Art,OFFICE SUPPLIES,Art,Central,Texas, Houston,62.8,10.56,4,0.2,Same Day,Robert Dennis,Cash
ORD-105453,"Feb 18, 2024",02-23-2024,AC-97782, Alexander Collins,home office,OFF-BI-7213,Avery Adjustable Binder,Office Supplies,Binders,East, Pennsylvania,Pittsburgh,479.73,134.95,6,0.5,Secnod Class,Connie Turner,bank transfer
ORD-102539,05-12-2024,"May 14, 2024",TW-10772,Theresa Williams,Corporate,FUR-FU-6236,Hon Classic Furnishing, Furniture,Furnishings,South,Florida, Miami,"$4,423.25",1186.56,9,0.2,same day,David Robinson,Gift Card
ORD-105411,31/05/2022,"Jun 03, 2022",KR-59857,Kayla Rodriguez, Corporate,OFF-FA-9037,Xerox Ergonomic Fastener,Office Supplies,Fasteners, Central,Texas,houston,357.4,1.71,5,0.2, First Class,Andrew Harper,paypal
ORD-102237,"Jul 06, 2022",07-06-2022,KL-75338,Kelly Lee,Home Office,TEC-CO-6123,Samsung Heavy-Duty Computer, Technology,Computers,South,Georgia,Atlanta,"$1,660.68",42.28,4,0.0,Same Day,Ryan Landry,Debit Card
ORD-100642,"Jan 10, 2025",01/10/2025,LM-35995,Laura Mckinney,Consumer,OFF-EN-1485,Acme Wireless Envelope,Office Supplies ,Envelopes,East, New York,Buffalo,921.29,28.61,9,0.1, Standard Class,William David DDS ,Gift Card
ORD-106694,30/10/2022,"Oct 31, 2022",JW-57576,John Whitehead,Corporate,OFF-PA-6427, Fellowes Adjustable Paper,Office Supplies,Paper,West,Oregon,Eugene,184.68,-22.98,8,0.1,same day,Robert Dennis,Gift Card
